,MAC,timestamp,rssi,label,gateway
8571,AC233FAA9BB3,2022-01-11T15:03:50.069Z,-36.0,pcs,AC233FC0C810
8572,AC233FE05DF6,2022-01-11T15:03:50.199Z,-43.0,pcs,AC233FC0C810
8573,AC233FE05DFB,2022-01-11T15:03:50.269Z,-43.0,pcs,AC233FC0C810
8574,AC233FAA9BB3,2022-01-11T15:03:50.067Z,-54.0,pcs,AC233FC0C80F
8575,AC233FE05DF6,2022-01-11T15:03:50.198Z,-55.0,pcs,AC233FC0C80F
8576,AC233FE05DF6,2022-01-11T15:03:50.507Z,-48.0,pcs,AC233FC0C80F
8577,AC233FE05DF6,2022-01-11T15:03:50.200Z,-61.0,pcs,AC233FC0C817
8578,AC233FE05DFB,2022-01-11T15:03:50.271Z,-51.0,pcs,AC233FC0C817
8579,AC233F8C7BCC,2022-01-11T15:03:50.750Z,-53.0,pcs,AC233FC0C810
8580,AC233FE05DF6,2022-01-11T15:03:50.508Z,-32.0,pcs,AC233FC0C810
8581,AC233FE05E05,2022-01-11T15:03:50.694Z,-42.0,pcs,AC233FC0C810
8582,AC233F8C7BCF,2022-01-11T15:03:50.945Z,-57.0,pcs,AC233FC0C80F
8583,AC233F8C7BCC,2022-01-11T15:03:51.048Z,-62.0,pcs,AC233FC0C817
8584,AC233FE05E05,2022-01-11T15:03:50.697Z,-51.0,pcs,AC233FC0C817
8585,AC233F8C7BCC,2022-01-11T15:03:51.044Z,-43.0,pcs,AC233FC0C810
8586,AC233F8C7BCF,2022-01-11T15:03:50.945Z,-46.0,pcs,AC233FC0C810
8587,AC233FE05DF6,2022-01-11T15:03:51.428Z,-51.0,pcs,AC233FC0C810
8588,AC233FE05DFB,2022-01-11T15:03:51.175Z,-42.0,pcs,AC233FC0C810
8589,AC233F8C7BCC,2022-01-11T15:03:51.048Z,-70.0,pcs,AC233FC0C80F
8590,AC233FE05DF6,2022-01-11T15:03:51.127Z,-50.0,pcs,AC233FC0C80F
8591,AC233FE05DFB,2022-01-11T15:03:51.174Z,-56.0,pcs,AC233FC0C80F
8592,AC233FE05DF6,2022-01-11T15:03:51.427Z,-44.0,pcs,AC233FC0C80F
8593,AC233F8C7BCC,2022-01-11T15:03:51.645Z,-65.0,pcs,AC233FC0C817
8594,AC233FE05E05,2022-01-11T15:03:51.608Z,-50.0,pcs,AC233FC0C817
8595,AC233F8C7BCC,2022-01-11T15:03:51.644Z,-48.0,pcs,AC233FC0C810
8596,AC233F8C7BCF,2022-01-11T15:03:51.853Z,-41.0,pcs,AC233FC0C810
8597,AC233FAA9BB3,2022-01-11T15:03:51.870Z,-37.0,pcs,AC233FC0C810
8598,AC233FE05E05,2022-01-11T15:03:51.607Z,-38.0,pcs,AC233FC0C810
8599,AC233FE05E05,2022-01-11T15:03:51.605Z,-46.0,pcs,AC233FC0C80F
8600,AC233F8C7BCC,2022-01-11T15:03:51.649Z,-57.0,pcs,AC233FC0C80F
8601,AC233F8C7BCF,2022-01-11T15:03:51.850Z,-49.0,pcs,AC233FC0C80F
8602,AC233FAA9BB3,2022-01-11T15:03:51.867Z,-51.0,pcs,AC233FC0C80F
8603,AC233F8C7BCC,2022-01-11T15:03:51.952Z,-54.0,pcs,AC233FC0C80F
8604,AC233F8C7BCF,2022-01-11T15:03:51.854Z,-57.0,pcs,AC233FC0C817
8605,AC233FAA9BB3,2022-01-11T15:03:51.871Z,-51.0,pcs,AC233FC0C817
8606,AC233F8C7BCC,2022-01-11T15:03:51.952Z,-49.0,pcs,AC233FC0C810
8607,AC233FE05DF6,2022-01-11T15:03:52.355Z,-48.0,pcs,AC233FC0C810
8608,AC233FE05DFB,2022-01-11T15:03:52.079Z,-44.0,pcs,AC233FC0C810
8609,AC233FE05DF6,2022-01-11T15:03:52.051Z,-51.0,pcs,AC233FC0C80F
8610,AC233FE05DFB,2022-01-11T15:03:52.080Z,-47.0,pcs,AC233FC0C80F
8611,AC233FE05DF6,2022-01-11T15:03:52.357Z,-54.0,pcs,AC233FC0C80F
8612,AC233F8C7BCC,2022-01-11T15:03:52.553Z,-71.0,pcs,AC233FC0C817
8613,AC233FE05E05,2022-01-11T15:03:52.534Z,-51.0,pcs,AC233FC0C817
8614,AC233F8C7BCC,2022-01-11T15:03:52.847Z,-49.0,pcs,AC233FC0C810
8615,AC233FAA9BB3,2022-01-11T15:03:52.772Z,-39.0,pcs,AC233FC0C810
8616,AC233FE05DF6,2022-01-11T15:03:52.670Z,-54.0,pcs,AC233FC0C810
8617,AC233FE05E05,2022-01-11T15:03:52.532Z,-45.0,pcs,AC233FC0C810
8618,AC233FE05E05,2022-01-11T15:03:52.533Z,-48.0,pcs,AC233FC0C80F
8619,AC233F8C7BCC,2022-01-11T15:03:52.552Z,-59.0,pcs,AC233FC0C80F
8620,AC233FE05DF6,2022-01-11T15:03:52.669Z,-47.0,pcs,AC233FC0C80F
8621,AC233FAA9BB3,2022-01-11T15:03:52.769Z,-51.0,pcs,AC233FC0C80F
8622,AC233FE05DFB,2022-01-11T15:03:52.982Z,-62.0,pcs,AC233FC0C80F
8623,AC233F8C7BCC,2022-01-11T15:03:52.851Z,-48.0,pcs,AC233FC0C817
8624,AC233FAA9BB3,2022-01-11T15:03:52.785Z,-48.0,pcs,AC233FC0C817
8625,AC233FE05DFB,2022-01-11T15:03:52.987Z,-75.0,pcs,AC233FC0C817
8626,AC233FE05DF6,2022-01-11T15:03:53.275Z,-40.0,pcs,AC233FC0C810
8627,AC233FE05DFB,2022-01-11T15:03:52.986Z,-42.0,pcs,AC233FC0C810
8628,AC233FE05E05,2022-01-11T15:03:53.433Z,-38.0,pcs,AC233FC0C810
8629,AC233FE05DF6,2022-01-11T15:03:53.273Z,-43.0,pcs,AC233FC0C80F
8630,AC233FE05E05,2022-01-11T15:03:53.431Z,-53.0,pcs,AC233FC0C80F
8631,AC233F8C7BCC,2022-01-11T15:03:53.454Z,-63.0,pcs,AC233FC0C80F
8632,AC233F8C7BCC,2022-01-11T15:03:53.456Z,-60.0,pcs,AC233FC0C817
8633,AC233FE05DF6,2022-01-11T15:03:53.276Z,-53.0,pcs,AC233FC0C817
8634,AC233FE05E05,2022-01-11T15:03:53.433Z,-55.0,pcs,AC233FC0C817
8635,AC233F8C7BCC,2022-01-11T15:03:53.456Z,-48.0,pcs,AC233FC0C810
8636,AC233F8C7BCF,2022-01-11T15:03:53.686Z,-48.0,pcs,AC233FC0C810
8637,AC233FAA9BB3,2022-01-11T15:03:53.673Z,-44.0,pcs,AC233FC0C810
8638,AC233FE05DF6,2022-01-11T15:03:53.913Z,-47.0,pcs,AC233FC0C810
8639,AC233FE05DFB,2022-01-11T15:03:53.892Z,-45.0,pcs,AC233FC0C810
8640,AC233FE05DF6,2022-01-11T15:03:53.584Z,-58.0,pcs,AC233FC0C80F
8641,AC233FE05DFB,2022-01-11T15:03:53.895Z,-57.0,pcs,AC233FC0C80F
8642,AC233FE05DF6,2022-01-11T15:03:53.900Z,-48.0,pcs,AC233FC0C80F
8643,4E7ED43BA008,2022-01-11T15:03:54.105Z,-70.0,pcs,AC233FC0C817
8644,AC233F8C7BCC,2022-01-11T15:03:54.059Z,-51.0,pcs,AC233FC0C817
8645,AC233F8C7BCC,2022-01-11T15:03:54.367Z,-51.0,pcs,AC233FC0C810
8646,AC233FE05DF6,2022-01-11T15:03:54.201Z,-40.0,pcs,AC233FC0C810
8647,AC233F8C7BCC,2022-01-11T15:03:54.060Z,-58.0,pcs,AC233FC0C80F
8648,AC233FE05DF6,2022-01-11T15:03:54.201Z,-52.0,pcs,AC233FC0C80F
8649,AC233F8C7BCC,2022-01-11T15:03:54.364Z,-57.0,pcs,AC233FC0C80F
8650,AC233FE05DF6,2022-01-11T15:03:54.507Z,-48.0,pcs,AC233FC0C80F
8651,4E7ED43BA008,2022-01-11T15:03:54.570Z,-69.0,pcs,AC233FC0C817
8652,AC233F8C7BCC,2022-01-11T15:03:54.370Z,-57.0,pcs,AC233FC0C817
