,MAC,timestamp,rssi,label,gateway
125,AC233F8C7BCC,2022-01-10T18:46:39.508Z,-51.0,pc,AC233FC0C810
126,AC233F8C7BCF,2022-01-10T18:46:39.101Z,-44.0,pc,AC233FC0C810
127,AC233FE05DF6,2022-01-10T18:46:39.360Z,-67.0,pc,AC233FC0C810
128,AC233FE05DFB,2022-01-10T18:46:39.208Z,-50.0,pc,AC233FC0C810
129,4E7ED43BA008,2022-01-10T18:46:39.552Z,-73.0,pc,AC233FC0C817
130,AC233F8C7BCC,2022-01-10T18:46:39.391Z,-62.0,pc,AC233FC0C817
131,AC233FE05DF6,2022-01-10T18:46:39.546Z,-45.0,pc,AC233FC0C817
132,AC233F8C7BCC,2022-01-10T18:46:39.388Z,-54.0,pc,AC233FC0C80F
133,AC233FE05DF6,2022-01-10T18:46:39.549Z,-47.0,pc,AC233FC0C80F
134,AC233F8C7BCC,2022-01-10T18:46:39.690Z,-63.0,pc,AC233FC0C80F
135,AC233F8C7BCC,2022-01-10T18:46:39.807Z,-48.0,pc,AC233FC0C810
136,AC233FE05DF6,2022-01-10T18:46:39.665Z,-49.0,pc,AC233FC0C810
137,4E7ED43BA008,2022-01-10T18:46:40.150Z,-72.0,pc,AC233FC0C817
138,AC233F8C7BCC,2022-01-10T18:46:39.991Z,-51.0,pc,AC233FC0C817
139,AC233FAA9BB3,2022-01-10T18:46:39.954Z,-48.0,pc,AC233FC0C817
140,AC233FE05DF6,2022-01-10T18:46:39.853Z,-41.0,pc,AC233FC0C817
141,AC233FE05DFB,2022-01-10T18:46:40.005Z,-59.0,pc,AC233FC0C817
142,AC233FE05DF6,2022-01-10T18:46:39.852Z,-48.0,pc,AC233FC0C80F
143,AC233FAA9BB3,2022-01-10T18:46:39.955Z,-59.0,pc,AC233FC0C80F
144,AC233F8C7BCC,2022-01-10T18:46:39.987Z,-46.0,pc,AC233FC0C80F
145,AC233FE05DFB,2022-01-10T18:46:40.001Z,-51.0,pc,AC233FC0C80F
146,AC233F8C7BCC,2022-01-10T18:46:40.284Z,-48.0,pc,AC233FC0C80F
147,AC233F8C7BCC,2022-01-10T18:46:40.404Z,-51.0,pc,AC233FC0C810
148,AC233FAA9BB3,2022-01-10T18:46:40.072Z,-41.0,pc,AC233FC0C810
149,AC233FE05DFB,2022-01-10T18:46:40.121Z,-47.0,pc,AC233FC0C810
150,4E7ED43BA008,2022-01-10T18:46:40.527Z,-71.0,pc,AC233FC0C817
151,AC233FE05DF6,2022-01-10T18:46:40.477Z,-39.0,pc,AC233FC0C817
152,AC233FE05DF6,2022-01-10T18:46:40.473Z,-41.0,pc,AC233FC0C80F
153,AC233FE05DF6,2022-01-10T18:46:40.773Z,-41.0,pc,AC233FC0C80F
154,AC233F8C7BCF,2022-01-10T18:46:40.820Z,-53.0,pc,AC233FC0C80F
155,AC233F8C7BCC,2022-01-10T18:46:41.022Z,-59.0,pc,AC233FC0C810
156,AC233F8C7BCF,2022-01-10T18:46:40.942Z,-43.0,pc,AC233FC0C810
157,AC233FE05DF6,2022-01-10T18:46:40.893Z,-40.0,pc,AC233FC0C810
158,AC233FE05DFB,2022-01-10T18:46:41.028Z,-67.0,pc,AC233FC0C810
159,4E7ED43BA008,2022-01-10T18:46:41.008Z,-75.0,pc,AC233FC0C817
160,AC233F8C7BCC,2022-01-10T18:46:40.892Z,-52.0,pc,AC233FC0C817
161,AC233F8C7BCF,2022-01-10T18:46:40.824Z,-51.0,pc,AC233FC0C817
162,AC233FE05DF6,2022-01-10T18:46:41.088Z,-40.0,pc,AC233FC0C817
163,AC233FE05DFB,2022-01-10T18:46:40.927Z,-68.0,pc,AC233FC0C817
164,AC233FE05E05,2022-01-10T18:46:41.138Z,-43.0,pc,AC233FC0C817
165,AC233F8C7BCC,2022-01-10T18:46:40.890Z,-51.0,pc,AC233FC0C80F
166,AC233FE05DFB,2022-01-10T18:46:40.910Z,-53.0,pc,AC233FC0C80F
167,AC233FE05DF6,2022-01-10T18:46:41.086Z,-56.0,pc,AC233FC0C80F
168,AC233FE05E05,2022-01-10T18:46:41.132Z,-47.0,pc,AC233FC0C80F
169,AC233F8C7BCC,2022-01-10T18:46:41.190Z,-56.0,pc,AC233FC0C80F
170,AC233F8C7BCC,2022-01-10T18:46:41.305Z,-54.0,pc,AC233FC0C810
171,AC233FE05DF6,2022-01-10T18:46:41.205Z,-51.0,pc,AC233FC0C810
172,AC233FE05E05,2022-01-10T18:46:41.246Z,-39.0,pc,AC233FC0C810
173,4E7ED43BA008,2022-01-10T18:46:41.592Z,-75.0,pc,AC233FC0C817
174,AC233FE05DF6,2022-01-10T18:46:41.698Z,-48.0,pc,AC233FC0C80F
175,AC233FE05DFB,2022-01-10T18:46:41.809Z,-47.0,pc,AC233FC0C80F
176,AC233F8C7BCC,2022-01-10T18:46:41.915Z,-51.0,pc,AC233FC0C810
177,AC233FE05DF6,2022-01-10T18:46:41.819Z,-41.0,pc,AC233FC0C810
178,AC233FE05DFB,2022-01-10T18:46:41.932Z,-56.0,pc,AC233FC0C810
179,4E7ED43BA008,2022-01-10T18:46:42.077Z,-78.0,pc,AC233FC0C817
180,AC233F8C7BCC,2022-01-10T18:46:42.097Z,-51.0,pc,AC233FC0C817
181,AC233FE05DFB,2022-01-10T18:46:41.812Z,-64.0,pc,AC233FC0C817
182,AC233FE05DF6,2022-01-10T18:46:42.006Z,-44.0,pc,AC233FC0C80F
183,AC233FE05E05,2022-01-10T18:46:42.056Z,-42.0,pc,AC233FC0C80F
184,AC233F8C7BCC,2022-01-10T18:46:42.093Z,-50.0,pc,AC233FC0C80F
185,AC233F8C7BCC,2022-01-10T18:46:42.212Z,-52.0,pc,AC233FC0C810
