,MAC,timestamp,rssi,label,gateway
75,AC233FE05DF6,2022-01-06T18:36:09.461Z,-61,cocina,
76,AC233F8C7BCC,2022-01-06T18:36:10.311Z,-68,cocina,
77,AC233FE05DF6,2022-01-06T18:36:11.288Z,-54,cocina,
78,AC233F8C7BCC,2022-01-06T18:36:13.033Z,-65,cocina,
79,AC233FE05DF6,2022-01-06T18:36:13.116Z,-74,cocina,
80,AC233F8C7BCC,2022-01-06T18:36:14.846Z,-54,cocina,
81,AC233F8C7BCC,2022-01-06T18:36:18.475Z,-68,cocina,
82,AC233FE05DF6,2022-01-06T18:36:19.488Z,-55,cocina,
83,AC233F8C7BCC,2022-01-06T18:36:20.302Z,-69,cocina,
84,AC233FE05DF6,2022-01-06T18:36:21.306Z,-47,cocina,
85,AC233F8C7BCC,2022-01-06T18:36:22.097Z,-64,cocina,
86,AC233FE05DF6,2022-01-06T18:36:23.135Z,-64,cocina,
87,AC233FE05DF6,2022-01-06T18:36:24.040Z,-68,cocina,
88,AC233FE05DF6,2022-01-06T18:36:25.861Z,-72,cocina,
89,AC233F8C7BCC,2022-01-06T18:36:29.352Z,-56,cocina,
90,AC233FE05DF6,2022-01-06T18:36:29.503Z,-53,cocina,
91,AC233F8C7BCC,2022-01-06T18:36:31.170Z,-68,cocina,
92,AC233FE05DF6,2022-01-06T18:36:31.328Z,-63,cocina,
93,AC233F8C7BCC,2022-01-06T18:36:32.983Z,-66,cocina,
94,AC233FE05DF6,2022-01-06T18:36:33.156Z,-54,cocina,
95,AC233F8C7BCC,2022-01-06T18:36:34.810Z,-70,cocina,
96,AC233FE05DF6,2022-01-06T18:36:34.970Z,-59,cocina,
97,AC233F8C7BCC,2022-01-06T18:36:35.708Z,-64,cocina,
98,AC233FE05DF6,2022-01-06T18:36:36.790Z,-70,cocina,
99,AC233FE05DF6,2022-01-06T18:36:39.529Z,-69,cocina,
100,AC233FE05DF6,2022-01-06T18:36:41.345Z,-71,terraza,
101,AC233F8C7BCC,2022-01-06T18:36:44.776Z,-71,terraza,
102,AC233FE05DF6,2022-01-06T18:36:44.081Z,-67,terraza,
103,AC233F8C7BCC,2022-01-06T18:36:47.500Z,-71,terraza,
104,AC233FE05DF6,2022-01-06T18:36:45.906Z,-67,terraza,
105,AC233F8C7BCC,2022-01-06T18:36:49.307Z,-76,terraza,
106,AC233FE05DF6,2022-01-06T18:36:49.545Z,-73,terraza,
107,AC233FE05DF6,2022-01-06T18:36:50.464Z,-68,terraza,
108,AC233F8C7BCC,2022-01-06T18:36:52.935Z,-67,terraza,
109,AC233FE05DF6,2022-01-06T18:36:53.186Z,-56,terraza,
110,AC233F8C7BCC,2022-01-06T18:36:54.752Z,-68,terraza,
111,AC233FE05DF6,2022-01-06T18:36:54.106Z,-69,terraza,
112,AC233F8C7BCC,2022-01-06T18:36:57.469Z,-67,terraza,
113,AC233FE05DF6,2022-01-06T18:36:56.837Z,-64,terraza,
114,AC233F8C7BCC,2022-01-06T18:36:59.287Z,-64,terraza,
115,AC233FE05DF6,2022-01-06T18:36:59.574Z,-56,terraza,
116,AC233FE05DF6,2022-01-06T18:37:01.388Z,-56,terraza,
117,AC233F8C7BCC,2022-01-06T18:37:02.919Z,-65,terraza,
118,AC233FE05DF6,2022-01-06T18:37:03.209Z,-73,terraza,
119,AC233FE05DF6,2022-01-06T18:37:05.037Z,-70,terraza,
120,AC233F8C7BCC,2022-01-06T18:37:06.547Z,-71,terraza,
121,AC233FE05DF6,2022-01-06T18:37:06.854Z,-65,terraza,
122,AC233FE05DF6,2022-01-06T18:37:08.678Z,-61,terraza,
123,AC233F8C7BCC,2022-01-06T18:37:10.176Z,-69,terraza,
124,AC233FE05DF6,2022-01-06T18:37:11.411Z,-66,terraza,
